"locality_point_id","suburb_name","suburb_label","postcode","latitude","longitude","accessibility_score","safety_score","environment_score","liveability_score","persona","time_minutes","scoring_version","crime_latest_year","status","error_message","calculated_at","breakdown_json"
"53","CROYDON","Croydon","","-37.796366859","145.280524883998","92","68","76","80","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:05:25.558Z","{""accessibility"":{""accessibilityScore"":92,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":98.88,""count"":9,""nearestDistanceKm"":0.06},""train_station"":{""score"":95.5,""count"":1,""nearestDistanceKm"":0.09},""supermarket"":{""score"":98.44,""count"":7,""nearestDistanceKm"":0.05},""hospital"":{""score"":68.38,""count"":1,""nearestDistanceKm"":0.38},""school"":{""score"":95.5,""count"":20,""nearestDistanceKm"":0.12},""park"":{""score"":91.25,""count"":5,""nearestDistanceKm"":0.28}}},""safety"":{""safetyScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":68.57,""zoning"":67.13,""rawSafety"":67.95},""crimeDetails"":{""averageInRadius"":10.2,""suburbCount"":2,""suburbNames"":[""CROYDON"",""CROYDON NORTH""]},""zoningDetails"":{""zoneCount"":91,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":17},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":14},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":10}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":76,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":76.41,""heat"":37.86,""zoning"":70.11,""airQuality"":96},""rawData"":{""avgGreen"":30.5622555018985,""minGreen"":0,""maxGreen"":97.43710279,""vegetationCount"":453,""avgHeat"":7.2452982125,""minHeat"":4.37168209,""maxHeat"":10.49705109,""heatCount"":168,""zoningCount"":91,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":17},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":14},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":10}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":4.83},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"477","CROYDON HILLS","Croydon Hills","","-37.775429858","145.266248887998","44","71","82","63","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:05:45.392Z","{""accessibility"":{""accessibilityScore"":44,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":95.13,""count"":19,""nearestDistanceKm"":0.26},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":42.92,""count"":1,""nearestDistanceKm"":0.76},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":80.88,""count"":13,""nearestDistanceKm"":0.51},""park"":{""score"":42.5,""count"":1,""nearestDistanceKm"":0.56}}},""safety"":{""safetyScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":71.81,""zoning"":69.75,""rawSafety"":70.92},""crimeDetails"":{""averageInRadius"":19.47,""suburbCount"":6,""suburbNames"":[""CROYDON"",""CROYDON HILLS"",""CROYDON NORTH"",""RINGWOOD"",""WARRANWOOD"",""WONGA PARK""]},""zoningDetails"":{""zoneCount"":58,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":13},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 4"",""count"":7},{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":5}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":82,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":96.85,""heat"":39.63,""zoning"":73.79,""airQuality"":96},""rawData"":{""avgGreen"":38.7395796784,""minGreen"":0.68573907,""maxGreen"":100,""vegetationCount"":325,""avgHeat"":6.79494613715447,""minHeat"":3.75274371,""maxHeat"":8.41580116,""heatCount"":123,""zoningCount"":58,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":13},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 4"",""count"":7},{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":5}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":5.46},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"126","CROYDON NORTH","Croydon North","","-37.778459084","145.285422551998","46","70","80","63","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:06:01.838Z","{""accessibility"":{""accessibilityScore"":46,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.56,""count"":16,""nearestDistanceKm"":0.13},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":52.4,""count"":2,""nearestDistanceKm"":0.99},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":68.5,""count"":13,""nearestDistanceKm"":0.84},""park"":{""score"":54.06,""count"":1,""nearestDistanceKm"":0.19}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.88,""zoning"":69.51,""rawSafety"":70.29},""crimeDetails"":{""averageInRadius"":16.8,""suburbCount"":3,""suburbNames"":[""CROYDON"",""CROYDON HILLS"",""CROYDON NORTH""]},""zoningDetails"":{""zoneCount"":64,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":18},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":9},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":7}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":80,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":89.02,""heat"":37.74,""zoning"":74.84,""airQuality"":96},""rawData"":{""avgGreen"":35.6066128781432,""minGreen"":3.69109725,""maxGreen"":89.59177832,""vegetationCount"":377,""avgHeat"":7.27670491,""minHeat"":4.18070165,""maxHeat"":10.73036514,""heatCount"":145,""zoningCount"":64,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":18},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":9},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":7}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":3.8},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"54","CROYDON SOUTH","Croydon South","","-37.814252859","145.271021882998","43","69","81","62","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:06:14.351Z","{""accessibility"":{""accessibilityScore"":43,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.19,""count"":18,""nearestDistanceKm"":0.15},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""hospital"":{""score"":31.75,""count"":2,""nearestDistanceKm"":1.56},""school"":{""score"":85.38,""count"":15,""nearestDistanceKm"":0.39},""park"":{""score"":61.56,""count"":3,""nearestDistanceKm"":0.59}}},""safety"":{""safetyScore"":69,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":68.69,""zoning"":68.27,""rawSafety"":68.51},""crimeDetails"":{""averageInRadius"":10.55,""suburbCount"":4,""suburbNames"":[""BAYSWATER NORTH"",""CROYDON"",""CROYDON SOUTH"",""RINGWOOD EAST""]},""zoningDetails"":{""zoneCount"":61,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":8},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":7}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":81,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":91.64,""heat"":40.25,""zoning"":71.48,""airQuality"":96},""rawData"":{""avgGreen"":36.6559162586494,""minGreen"":1.35412655,""maxGreen"":100,""vegetationCount"":385,""avgHeat"":6.63748497842466,""minHeat"":4.16135786,""maxHeat"":9.26142525,""heatCount"":146,""zoningCount"":61,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":12},{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":8},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":7}],""airQualitySite"":{""id"":""9348c1f5-60c5-4c35-b4f1-1f0931ab1415"",""name"":""Mooroolbark"",""lat"":-37.77512,""lng"":145.3284,""distanceKm"":6.66},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"55","DALLAS","Dallas","","-37.668339835","144.939959955994","67","67","77","70","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:06:34.497Z","{""accessibility"":{""accessibilityScore"":67,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":94.75,""count"":18,""nearestDistanceKm"":0.28},""train_station"":{""score"":66.5,""count"":3,""nearestDistanceKm"":0.67},""supermarket"":{""score"":78.75,""count"":6,""nearestDistanceKm"":0.68},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":89.5,""count"":19,""nearestDistanceKm"":0.28},""park"":{""score"":58.75,""count"":1,""nearestDistanceKm"":0.04}}},""safety"":{""safetyScore"":67,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":67.7,""zoning"":66.51,""rawSafety"":67.19},""crimeDetails"":{""averageInRadius"":7.72,""suburbCount"":4,""suburbNames"":[""BROADMEADOWS"",""CAMPBELLFIELD"",""COOLAROO"",""DALLAS""]},""zoningDetails"":{""zoneCount"":38,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""PUBLIC USE ZONE - EDUCATION"",""count"":6},{""label"":""COMMERCIAL 1 ZONE"",""count"":5}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":77,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":89.03,""heat"":29.36,""zoning"":65.66,""airQuality"":95},""rawData"":{""avgGreen"":35.6117938148859,""minGreen"":0.64111049,""maxGreen"":82.51559852,""vegetationCount"":307,""avgHeat"":9.41197649116071,""minHeat"":7.26644461,""maxHeat"":10.91137795,""heatCount"":112,""zoningCount"":38,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""PUBLIC USE ZONE - EDUCATION"",""count"":6},{""label"":""COMMERCIAL 1 ZONE"",""count"":5}],""airQualitySite"":{""id"":""fd9971b2-130e-4163-b56c-a37beadc7846"",""name"":""Macleod"",""lat"":-37.722477,""lng"":145.0576,""distanceKm"":11.97},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"172","DANDENONG","Dandenong","","-37.986422856","145.213470873997","82","66","69","73","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:06:47.633Z","{""accessibility"":{""accessibilityScore"":82,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.75,""count"":14,""nearestDistanceKm"":0.12},""train_station"":{""score"":75.5,""count"":1,""nearestDistanceKm"":0.49},""supermarket"":{""score"":98.44,""count"":19,""nearestDistanceKm"":0.05},""hospital"":{""score"":50.13,""count"":4,""nearestDistanceKm"":1.14},""school"":{""score"":94.38,""count"":20,""nearestDistanceKm"":0.15},""park"":{""score"":59.06,""count"":3,""nearestDistanceKm"":0.67}}},""safety"":{""safetyScore"":66,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":65.03,""zoning"":67.28,""rawSafety"":66},""crimeDetails"":{""averageInRadius"":0.1,""suburbCount"":1,""suburbNames"":[""DANDENONG""]},""zoningDetails"":{""zoneCount"":84,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""COMPREHENSIVE DEVELOPMENT ZONE - SCHEDULE 2"",""count"":9},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":69,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":57.29,""heat"":29.46,""zoning"":69.52,""airQuality"":96},""rawData"":{""avgGreen"":22.9159442361492,""minGreen"":0,""maxGreen"":95.87412201,""vegetationCount"":670,""avgHeat"":9.38655067823309,""minHeat"":7.05356122,""maxHeat"":11.75626478,""heatCount"":266,""zoningCount"":84,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""COMPREHENSIVE DEVELOPMENT ZONE - SCHEDULE 2"",""count"":9},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}],""airQualitySite"":{""id"":""69088979-01eb-4b48-9535-22b6d69421ec"",""name"":""Dandenong"",""lat"":-37.98576,""lng"":145.1987,""distanceKm"":1.3},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"56","DANDENONG NORTH","Dandenong North","","-37.959310855","145.208436877997","53","68","75","64","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:07:00.326Z","{""accessibility"":{""accessibilityScore"":53,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":97.38,""count"":13,""nearestDistanceKm"":0.14},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":79.38,""count"":6,""nearestDistanceKm"":0.66},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":86.88,""count"":19,""nearestDistanceKm"":0.35},""park"":{""score"":43.75,""count"":2,""nearestDistanceKm"":0.84}}},""safety"":{""safetyScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":66.74,""zoning"":68.95,""rawSafety"":67.69},""crimeDetails"":{""averageInRadius"":4.97,""suburbCount"":3,""suburbNames"":[""DANDENONG"",""DANDENONG NORTH"",""NOBLE PARK NORTH""]},""zoningDetails"":{""zoneCount"":48,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""COMMERCIAL 1 ZONE"",""count"":8},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":75,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":76.86,""heat"":31.93,""zoning"":70.1,""airQuality"":96},""rawData"":{""avgGreen"":30.7442724800418,""minGreen"":0.23418453,""maxGreen"":94.29077077,""vegetationCount"":478,""avgHeat"":8.75873208885167,""minHeat"":7.0721755,""maxHeat"":10.32958081,""heatCount"":209,""zoningCount"":48,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":9},{""label"":""COMMERCIAL 1 ZONE"",""count"":8},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":8}],""airQualitySite"":{""id"":""69088979-01eb-4b48-9535-22b6d69421ec"",""name"":""Dandenong"",""lat"":-37.98576,""lng"":145.1987,""distanceKm"":3.06},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"57","DANDENONG SOUTH","Dandenong South","","-38.0305988560001","145.214676868997","34","65","70","54","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:07:41.271Z","{""accessibility"":{""accessibilityScore"":34,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":95.5,""count"":18,""nearestDistanceKm"":0.24},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":33.54,""count"":1,""nearestDistanceKm"":1.06},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":52.71,""count"":1,""nearestDistanceKm"":0.55},""park"":{""score"":0,""count"":0,""nearestDistanceKm"":null}}},""safety"":{""safetyScore"":65,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":72,""zoning"":55.24,""rawSafety"":64.79},""crimeDetails"":{""averageInRadius"":20,""suburbCount"":2,""suburbNames"":[""BANGHOLME"",""DANDENONG SOUTH""]},""zoningDetails"":{""zoneCount"":21,""zoneMix"":[{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":8},{""label"":""INDUSTRIAL 1 ZONE"",""count"":5},{""label"":""URBAN FLOODWAY ZONE"",""count"":2}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":68.16,""heat"":29.68,""zoning"":51.67,""airQuality"":96},""rawData"":{""avgGreen"":27.2636423988,""minGreen"":5.37019091,""maxGreen"":88.2843517,""vegetationCount"":75,""avgHeat"":9.3313465584375,""minHeat"":6.14860818,""maxHeat"":11.98713331,""heatCount"":32,""zoningCount"":21,""zoneMix"":[{""label"":""PUBLIC USE ZONE - SERVICE AND UTILITY"",""count"":8},{""label"":""INDUSTRIAL 1 ZONE"",""count"":5},{""label"":""URBAN FLOODWAY ZONE"",""count"":2}],""airQualitySite"":{""id"":""69088979-01eb-4b48-9535-22b6d69421ec"",""name"":""Dandenong"",""lat"":-37.98576,""lng"":145.1987,""distanceKm"":5.18},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"484","DEANSIDE","Deanside","","-37.7362467990001","144.690650915989","12","65","68","45","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:08:01.337Z","{""accessibility"":{""accessibilityScore"":12,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":18.13,""count"":1,""nearestDistanceKm"":1.1},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":54.42,""count"":2,""nearestDistanceKm"":0.86},""park"":{""score"":0,""count"":0,""nearestDistanceKm"":null}}},""safety"":{""safetyScore"":65,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":69.05,""zoning"":60,""rawSafety"":65.16},""crimeDetails"":{""averageInRadius"":11.57,""suburbCount"":3,""suburbNames"":[""AINTREE"",""DEANSIDE"",""TRUGANINA""]},""zoningDetails"":{""zoneCount"":10,""zoneMix"":[{""label"":""URBAN GROWTH ZONE - SCHEDULE 12"",""count"":3},{""label"":""URBAN GROWTH ZONE - SCHEDULE 9"",""count"":2},{""label"":""TRANSPORT ZONE 1 - STATE TRANSPORT INFRASTRUCTURE"",""count"":1}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":68,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":60,""heat"":26.42,""zoning"":60,""airQuality"":95},""rawData"":{""avgGreen"":23.9999262875,""minGreen"":5.01819836,""maxGreen"":44.75156939,""vegetationCount"":12,""avgHeat"":10.16415073,""minHeat"":9.4862661,""maxHeat"":10.51066668,""heatCount"":5,""zoningCount"":10,""zoneMix"":[{""label"":""URBAN GROWTH ZONE - SCHEDULE 12"",""count"":3},{""label"":""URBAN GROWTH ZONE - SCHEDULE 9"",""count"":2},{""label"":""TRANSPORT ZONE 1 - STATE TRANSPORT INFRASTRUCTURE"",""count"":1}],""airQualitySite"":{""id"":""ea40fbea-46ce-4acf-8f3e-eb76c26c712b"",""name"":""Melton"",""lat"":-37.7064552,""lng"":144.5669,""distanceKm"":11.38},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"215","DEEPDENE","Deepdene","","-37.810340719","145.066203268996","58","71","79","68","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:08:19.870Z","{""accessibility"":{""accessibilityScore"":58,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":90.63,""count"":20,""nearestDistanceKm"":0.5},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":68.44,""count"":3,""nearestDistanceKm"":1.01},""hospital"":{""score"":49.25,""count"":2,""nearestDistanceKm"":1.16},""school"":{""score"":94.38,""count"":20,""nearestDistanceKm"":0.15},""park"":{""score"":45,""count"":3,""nearestDistanceKm"":1.12}}},""safety"":{""safetyScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.21,""zoning"":71.1,""rawSafety"":70.59},""crimeDetails"":{""averageInRadius"":14.89,""suburbCount"":8,""suburbNames"":[""BALWYN"",""BALWYN NORTH"",""CAMBERWELL"",""CANTERBURY"",""DEEPDENE"",""HAWTHORN EAST"",""KEW"",""KEW EAST""]},""zoningDetails"":{""zoneCount"":70,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":24},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 5"",""count"":12},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":9}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":79,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":85.99,""heat"":36.89,""zoning"":77,""airQuality"":97},""rawData"":{""avgGreen"":34.3964948077993,""minGreen"":0,""maxGreen"":96.09988256,""vegetationCount"":568,""avgHeat"":7.49185195909524,""minHeat"":6.1337844,""maxHeat"":8.72926018,""heatCount"":210,""zoningCount"":70,""zoneMix"":[{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":24},{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 5"",""count"":12},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 3"",""count"":9}],""airQualitySite"":{""id"":""c69ed768-34d2-4d72-86f3-088c250758a8"",""name"":""Alphington"",""lat"":-37.7784081,""lng"":145.0306,""distanceKm"":4.73},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
"58","DEER PARK","Deer Park","","-37.762517824","144.767077975991","53","70","71","63","default","20","suburb-score-v1","2025","completed","","2026-05-10T08:08:41.434Z","{""accessibility"":{""accessibilityScore"":53,""time"":20,""persona"":""default"",""breakdown"":{""bus_stop"":{""score"":98.13,""count"":20,""nearestDistanceKm"":0.1},""train_station"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""supermarket"":{""score"":76.56,""count"":9,""nearestDistanceKm"":0.75},""hospital"":{""score"":0,""count"":0,""nearestDistanceKm"":null},""school"":{""score"":88,""count"":20,""nearestDistanceKm"":0.32},""park"":{""score"":50.94,""count"":4,""nearestDistanceKm"":1.25}}},""safety"":{""safetyScore"":70,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""crime"":70.24,""zoning"":69.77,""rawSafety"":70.04},""crimeDetails"":{""averageInRadius"":14.98,""suburbCount"":5,""suburbNames"":[""ALBANVALE"",""BURNSIDE"",""CAIRNLEA"",""DEER PARK"",""RAVENHALL""]},""zoningDetails"":{""zoneCount"":63,""zoneMix"":[{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":14},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":6}]},""missingData"":{""crime"":false,""zoning"":false},""weights"":{""crime"":0.57,""zoning"":0.43}},""environment"":{""environmentScore"":71,""time"":20,""persona"":""default"",""radiusMeters"":1600,""scores"":{""green"":69.6,""heat"":23.14,""zoning"":72.14,""airQuality"":97},""rawData"":{""avgGreen"":27.8387405225416,""minGreen"":1.9341123,""maxGreen"":75.15274389,""vegetationCount"":421,""avgHeat"":10.9985779605202,""minHeat"":8.42635451,""maxHeat"":12.86419705,""heatCount"":173,""zoningCount"":63,""zoneMix"":[{""label"":""GENERAL RESIDENTIAL ZONE - SCHEDULE 1"",""count"":14},{""label"":""PUBLIC PARK AND RECREATION ZONE"",""count"":14},{""label"":""NEIGHBOURHOOD RESIDENTIAL ZONE - SCHEDULE 1"",""count"":6}],""airQualitySite"":{""id"":""78dbc892-d9e9-490b-94a6-baf1ca72c36c"",""name"":""Brooklyn"",""lat"":-37.8220978,""lng"":144.8471,""distanceKm"":9.66},""airQualitySource"":""EPA Victoria AirWatch""},""missingData"":{""green"":false,""heat"":false,""zoning"":false,""airQuality"":false},""weights"":{""green"":0.35,""heat"":0.3,""zoning"":0.15,""airQuality"":0.2}}}"
